target_id,modality,feature,effect_size,q_value,n_target,n_rest
5V_CORE01,wsi,embedding_0632,-0.4011844,0.25598116,17,52
5V_CORE01,wsi,embedding_0633,-0.77400493,0.01724991,17,52
5V_CORE01,wsi,embedding_0634,-0.28607594,0.68624184,17,52
5V_CORE01,wsi,embedding_0635,0.60689613,0.06484786,17,52
5V_CORE01,wsi,embedding_0636,-0.01291974,0.88561035,17,52
5V_CORE01,wsi,embedding_0637,0.44183852,0.17645689,17,52
5V_CORE01,wsi,embedding_0638,0.89998784,0.00625256,17,52
5V_CORE01,wsi,embedding_0639,0.63957954,0.0100039,17,52
5V_CORE01,wsi,embedding_0640,0.62605877,0.08431392,17,52
5V_CORE01,wsi,embedding_0641,-0.27291454,0.67810532,17,52
5V_CORE01,wsi,embedding_0642,0.7036056,0.01457284,17,52
5V_CORE01,wsi,embedding_0643,0.31642054,0.38077928,17,52
5V_CORE01,wsi,embedding_0644,1.26328906,0.00104719,17,52
5V_CORE01,wsi,embedding_0645,0.93622052,0.00272148,17,52
5V_CORE01,wsi,embedding_0646,0.47424705,0.17263275,17,52
5V_CORE01,wsi,embedding_0647,0.04322429,0.7786475,17,52
5V_CORE01,wsi,embedding_0648,0.67116973,0.03121405,17,52
5V_CORE01,wsi,embedding_0649,-1.15323126,0.00257474,17,52
5V_CORE01,wsi,embedding_0650,0.65109114,0.05828473,17,52
5V_CORE01,wsi,embedding_0651,0.98334343,0.00217103,17,52
5V_CORE01,wsi,embedding_0652,1.45254417,0.00040704,17,52
5V_CORE01,wsi,embedding_0653,0.3181411,0.43113115,17,52
5V_CORE01,wsi,embedding_0654,-0.40842522,0.32146775,17,52
5V_CORE01,wsi,embedding_0655,0.76537745,0.0190699,17,52
5V_CORE01,wsi,embedding_0656,-0.25684633,0.46949019,17,52
5V_CORE01,wsi,embedding_0657,-0.25460069,0.58605101,17,52
5V_CORE01,wsi,embedding_0658,0.62762447,0.09375736,17,52
5V_CORE01,wsi,embedding_0659,-0.86319973,0.01181026,17,52
5V_CORE01,wsi,embedding_0660,-1.21259229,0.00106426,17,52
5V_CORE01,wsi,embedding_0661,-0.54737972,0.06484786,17,52
5V_CORE01,wsi,embedding_0662,-0.08669461,0.75871212,17,52
5V_CORE01,wsi,embedding_0663,0.37014323,0.11843568,17,52
5V_CORE01,wsi,embedding_0664,-0.42443733,0.21160621,17,52
5V_CORE01,wsi,embedding_0665,-0.74975075,0.0190699,17,52
5V_CORE01,wsi,embedding_0666,-0.42542053,0.01215347,17,52
5V_CORE01,wsi,embedding_0667,-0.21015776,0.46315671,17,52
5V_CORE01,wsi,embedding_0668,0.18522416,0.73415933,17,52
5V_CORE01,wsi,embedding_0669,0.316164,0.30994402,17,52
5V_CORE01,wsi,embedding_0670,-0.68043604,0.05307592,17,52
5V_CORE01,wsi,embedding_0671,-0.08689699,0.99834429,17,52
5V_CORE01,wsi,embedding_0672,0.06193739,0.62165115,17,52
5V_CORE01,wsi,embedding_0673,-0.54236369,0.04515827,17,52
5V_CORE01,wsi,embedding_0674,0.69169641,0.03199508,17,52
5V_CORE01,wsi,embedding_0675,-0.37001366,0.09772997,17,52
5V_CORE01,wsi,embedding_0676,0.25180318,0.3405593,17,52
5V_CORE01,wsi,embedding_0677,-0.52506196,0.14356419,17,52
5V_CORE01,wsi,embedding_0678,0.61933929,0.04889344,17,52
5V_CORE01,wsi,embedding_0679,-0.51744028,0.01029226,17,52
5V_CORE01,wsi,embedding_0680,0.08616203,0.90134553,17,52
5V_CORE01,wsi,embedding_0681,0.25779967,0.25047046,17,52
5V_CORE01,wsi,embedding_0682,0.11422275,0.90134553,17,52
5V_CORE01,wsi,embedding_0683,-0.5443251,0.15758889,17,52
5V_CORE01,wsi,embedding_0684,-1.29293004,0.00068506,17,52
5V_CORE01,wsi,embedding_0685,0.06012857,0.98246194,17,52
5V_CORE01,wsi,embedding_0686,-0.3768429,0.13393971,17,52
5V_CORE01,wsi,embedding_0687,0.23573058,0.42275201,17,52
5V_CORE01,wsi,embedding_0688,0.07225146,0.94639308,17,52
5V_CORE01,wsi,embedding_0689,-0.0037771,0.95396148,17,52
5V_CORE01,wsi,embedding_0690,-0.30716164,0.3405593,17,52
5V_CORE01,wsi,embedding_0691,0.36597403,0.20338065,17,52
5V_CORE01,wsi,embedding_0692,0.66218474,0.08623272,17,52
5V_CORE01,wsi,embedding_0693,-0.28355609,0.39379309,17,52
5V_CORE01,wsi,embedding_0694,-0.00659709,0.94639308,17,52
5V_CORE01,wsi,embedding_0695,0.27243636,0.18553373,17,52
5V_CORE01,wsi,embedding_0696,-0.80829126,0.02218888,17,52
5V_CORE01,wsi,embedding_0697,-0.37231549,0.26616309,17,52
5V_CORE01,wsi,embedding_0698,0.64522482,0.03291969,17,52
5V_CORE01,wsi,embedding_0699,-1.07345594,0.00205754,17,52
5V_CORE01,wsi,embedding_0700,-0.23882673,0.67810532,17,52
5V_CORE01,wsi,embedding_0701,0.99778588,0.00503572,17,52
5V_CORE01,wsi,embedding_0702,-1.09262811,0.00431383,17,52
5V_CORE01,wsi,embedding_0703,0.62869956,0.03819802,17,52
5V_CORE01,wsi,embedding_0704,-0.31142592,0.52934079,17,52
5V_CORE01,wsi,embedding_0705,0.21649979,0.5209193,17,52
5V_CORE01,wsi,embedding_0706,-0.72056294,0.02167063,17,52
5V_CORE01,wsi,embedding_0707,0.15344553,0.65275242,17,52
5V_CORE01,wsi,embedding_0708,0.85869935,0.01181026,17,52
5V_CORE01,wsi,embedding_0709,0.73334835,0.03291969,17,52
5V_CORE01,wsi,embedding_0710,-0.71175158,0.02272333,17,52
5V_CORE01,wsi,embedding_0711,0.74523532,0.02806533,17,52
5V_CORE01,wsi,embedding_0712,-0.45650434,0.11843568,17,52
5V_CORE01,wsi,embedding_0713,0.71150871,0.02028206,17,52
5V_CORE01,wsi,embedding_0714,0.03428393,0.92721128,17,52
5V_CORE01,wsi,embedding_0715,-0.77193686,0.03819802,17,52
5V_CORE01,wsi,embedding_0716,-0.09217638,0.77278077,17,52
5V_CORE01,wsi,embedding_0717,0.38864491,0.31629944,17,52
5V_CORE01,wsi,embedding_0718,-0.05792843,0.88561035,17,52
5V_CORE01,wsi,embedding_0719,0.43452793,0.1986965,17,52
5V_CORE01,wsi,embedding_0720,1.10628715,0.00165239,17,52
5V_CORE01,wsi,embedding_0721,-0.33029003,0.13393971,17,52
5V_CORE01,wsi,embedding_0722,0.09910565,0.81229495,17,52
5V_CORE01,wsi,embedding_0723,0.88801845,0.00902079,17,52
5V_CORE01,wsi,embedding_0724,1.16352393,0.00164631,17,52
5V_CORE01,wsi,embedding_0725,-0.27760366,0.51431238,17,52
5V_CORE01,wsi,embedding_0726,0.77530295,0.03199508,17,52
5V_CORE01,wsi,embedding_0727,0.33925741,0.32796948,17,52
5V_CORE01,wsi,embedding_0728,0.21754083,0.47503016,17,52
5V_CORE01,wsi,embedding_0729,0.0454802,0.72930825,17,52
5V_CORE01,wsi,embedding_0730,1.2961191,0.00104719,17,52
5V_CORE01,wsi,embedding_0731,0.66544839,0.01499506,17,52
5V_CORE01,wsi,embedding_0732,0.06550965,0.63767516,17,52
5V_CORE01,wsi,embedding_0733,0.90243291,0.00217103,17,52
5V_CORE01,wsi,embedding_0734,0.80042301,0.02363374,17,52
5V_CORE01,wsi,embedding_0735,0.26740432,0.41597144,17,52
5V_CORE01,wsi,embedding_0736,-0.62542922,0.03069271,17,52
5V_CORE01,wsi,embedding_0737,-1.14182919,0.00110458,17,52
5V_CORE01,wsi,embedding_0738,-0.89760456,0.01029226,17,52
5V_CORE01,wsi,embedding_0739,0.0139466,0.66998344,17,52
5V_CORE01,wsi,embedding_0740,0.07523994,0.94639308,17,52
5V_CORE01,wsi,embedding_0741,0.41468812,0.260505,17,52
5V_CORE01,wsi,embedding_0742,-0.30282666,0.47503016,17,52
5V_CORE01,wsi,embedding_0743,0.18925262,0.63767516,17,52
5V_CORE01,wsi,embedding_0744,-0.50603374,0.02899441,17,52
5V_CORE01,wsi,embedding_0745,0.74488033,0.02363374,17,52
5V_CORE01,wsi,embedding_0746,-0.35501943,0.22606498,17,52
5V_CORE01,wsi,embedding_0747,-0.63237614,0.06130362,17,52
5V_CORE01,wsi,embedding_0748,-0.86332858,0.01215347,17,52
5V_CORE01,wsi,embedding_0749,1.15677443,0.00121069,17,52
5V_CORE01,wsi,embedding_0750,0.82064786,0.00431383,17,52
5V_CORE01,wsi,embedding_0751,0.19965471,0.78678277,17,52
5V_CORE01,wsi,embedding_0752,-0.83070601,0.01301541,17,52
5V_CORE01,wsi,embedding_0753,0.48860593,0.03121405,17,52
5V_CORE01,wsi,embedding_0754,0.12381362,0.8549906,17,52
5V_CORE01,wsi,embedding_0755,-1.17674819,0.00171985,17,52
5V_CORE01,wsi,embedding_0756,-0.35085881,0.16078758,17,52
5V_CORE01,wsi,embedding_0757,0.10616745,0.559885,17,52
5V_CORE01,wsi,embedding_0758,-0.27927448,0.25047046,17,52
5V_CORE01,wsi,embedding_0759,-0.64927571,0.08623272,17,52
5V_CORE01,wsi,embedding_0760,-1.20779297,0.00100656,17,52
5V_CORE01,wsi,embedding_0761,0.31037334,0.36033324,17,52
5V_CORE01,wsi,embedding_0762,-0.83252526,0.02617901,17,52
5V_CORE01,wsi,embedding_0763,-0.0813519,0.64366564,17,52
5V_CORE01,wsi,embedding_0764,-1.38554559,0.0007485,17,52
5V_CORE01,wsi,embedding_0765,1.01242057,0.00296651,17,52
5V_CORE01,wsi,embedding_0766,-0.53278124,0.03199508,17,52
5V_CORE01,wsi,embedding_0767,-0.20904037,0.73415933,17,52
5V_CORE01,rna,HALLMARK_ADIPOGENESIS,0.40371717,0.31646788,17,52
5V_CORE01,rna,HALLMARK_ALLOGRAFT_REJECTION,-0.70751675,0.0110635,17,52
5V_CORE01,rna,HALLMARK_ANDROGEN_RESPONSE,1.04558475,0.00405183,17,52
5V_CORE01,rna,HALLMARK_ANGIOGENESIS,0.68375769,0.07325583,17,52
5V_CORE01,rna,HALLMARK_APICAL_JUNCTION,0.31385386,0.55696176,17,52
5V_CORE01,rna,HALLMARK_APICAL_SURFACE,0.12233783,0.77481976,17,52
5V_CORE01,rna,HALLMARK_APOPTOSIS,-2.933e-05,0.79210965,17,52
5V_CORE01,rna,HALLMARK_BILE_ACID_METABOLISM,0.22571129,0.77481976,17,52
5V_CORE01,rna,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.21554632,0.55696176,17,52
5V_CORE01,rna,HALLMARK_COAGULATION,-0.07896963,0.42497229,17,52
5V_CORE01,rna,HALLMARK_COMPLEMENT,-0.1787999,0.21703683,17,52
5V_CORE01,rna,HALLMARK_DNA_REPAIR,-0.91155681,0.00860657,17,52
5V_CORE01,rna,HALLMARK_E2F_TARGETS,-0.52827362,0.16928494,17,52
5V_CORE01,rna,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09627782,0.94351673,17,52
5V_CORE01,rna,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.66673207,0.0873215,17,52
5V_CORE01,rna,HALLMARK_ESTROGEN_RESPONSE_LATE,0.08705645,0.90120278,17,52
5V_CORE01,rna,HALLMARK_FATTY_ACID_METABOLISM,0.32512062,0.3988472,17,52
5V_CORE01,rna,HALLMARK_G2M_CHECKPOINT,-0.30190742,1.0,17,52
5V_CORE01,rna,HALLMARK_GLYCOLYSIS,-0.02843021,0.42497229,17,52
5V_CORE01,rna,HALLMARK_HEDGEHOG_SIGNALING,0.71020932,0.07325583,17,52
5V_CORE01,rna,HALLMARK_HEME_METABOLISM,1.03524553,0.003119,17,52
5V_CORE01,rna,HALLMARK_HYPOXIA,0.35903305,0.4042116,17,52
5V_CORE01,rna,HALLMARK_IL2_STAT5_SIGNALING,0.15240714,0.94351673,17,52
5V_CORE01,rna,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.56452609,0.05975635,17,52
5V_CORE01,rna,HALLMARK_INFLAMMATORY_RESPONSE,-0.33632808,0.09338252,17,52
5V_CORE01,rna,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.46768713,0.12461198,17,52
5V_CORE01,rna,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.44474642,0.09842762,17,52
5V_CORE01,rna,HALLMARK_KRAS_SIGNALING_DN,0.55167977,0.07387731,17,52
5V_CORE01,rna,HALLMARK_KRAS_SIGNALING_UP,-0.03824075,0.55696176,17,52
5V_CORE01,rna,HALLMARK_MITOTIC_SPINDLE,0.61852016,0.08029121,17,52
5V_CORE01,rna,HALLMARK_MTORC1_SIGNALING,-0.55683597,0.07325583,17,52
5V_CORE01,rna,HALLMARK_MYC_TARGETS_V1,-0.16851657,0.79744643,17,52
5V_CORE01,rna,HALLMARK_MYC_TARGETS_V2,-0.78302149,0.05975635,17,52
5V_CORE01,rna,HALLMARK_MYOGENESIS,0.65083441,0.07325583,17,52
5V_CORE01,rna,HALLMARK_NOTCH_SIGNALING,0.82164498,0.00860657,17,52
5V_CORE01,rna,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.29494985,0.57420988,17,52
5V_CORE01,rna,HALLMARK_P53_PATHWAY,-0.30263592,0.1562756,17,52
5V_CORE01,rna,HALLMARK_PANCREAS_BETA_CELLS,1.00497601,0.0056769,17,52
5V_CORE01,rna,HALLMARK_PEROXISOME,0.33612419,0.52725226,17,52
5V_CORE01,rna,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.52223032,0.07325583,17,52
5V_CORE01,rna,HALLMARK_PROTEIN_SECRETION,0.34463258,0.43100159,17,52
5V_CORE01,rna,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.43609807,0.1562756,17,52
5V_CORE01,rna,HALLMARK_SPERMATOGENESIS,-0.12091187,0.89718228,17,52
5V_CORE01,rna,HALLMARK_TGF_BETA_SIGNALING,0.85253587,0.0056769,17,52
5V_CORE01,rna,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.04913748,0.63538999,17,52
5V_CORE01,rna,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.55323438,0.10382002,17,52
5V_CORE01,rna,HALLMARK_UV_RESPONSE_DN,0.97867208,0.00405183,17,52
5V_CORE01,rna,HALLMARK_UV_RESPONSE_UP,-0.13001037,0.31168348,17,52
5V_CORE01,rna,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.54834564,0.09338252,17,52
5V_CORE01,rna,HALLMARK_XENOBIOTIC_METABOLISM,0.17219375,1.0,17,52
5V_CORE01,wxs,ARID1A,-0.038461538461538464,1.0,17,52
5V_CORE01,wxs,ATM,0.059954751131221715,1.0,17,52
5V_CORE01,wxs,BAP1,-0.23076923076923078,0.51087058,17,52
5V_CORE01,wxs,CDKN2A,0.0,1.0,17,52
5V_CORE01,wxs,DST,-0.018099547511312222,1.0,17,52
5V_CORE01,wxs,ELOC,-0.019230769230769232,1.0,17,52
5V_CORE01,wxs,FLG,-0.057692307692307696,1.0,17,52
5V_CORE01,wxs,KDM5C,0.13800904977375567,0.52525506,17,52
5V_CORE01,wxs,KMT2C,-0.019230769230769232,1.0,17,52
5V_CORE01,wxs,LYST,0.02036199095022624,1.0,17,52
5V_CORE01,wxs,MTOR,-0.057692307692307696,1.0,17,52
5V_CORE01,wxs,MUC16,0.1583710407239819,0.52525506,17,52
5V_CORE01,wxs,PBRM1,0.30090497737556565,0.51087058,17,52
5V_CORE01,wxs,PIK3CA,-0.057692307692307696,1.0,17,52
5V_CORE01,wxs,PTEN,-0.018099547511312222,1.0,17,52
5V_CORE01,wxs,SETD2,0.02036199095022624,1.0,17,52
5V_CORE01,wxs,SPTA1,-0.09615384615384616,1.0,17,52
5V_CORE01,wxs,TP53,-0.057692307692307696,1.0,17,52
5V_CORE01,wxs,TSC1,-0.019230769230769232,1.0,17,52
5V_CORE01,wxs,TSC2,0.0,1.0,17,52
5V_CORE01,wxs,TTN,-0.056561085972850686,1.0,17,52
5V_CORE01,wxs,VHL,0.22398190045248872,0.71300728,17,52
5V_CORE01,cnv,chr1p,-0.15497738,0.42973735,17,52
5V_CORE01,cnv,chr1q,-0.27941176,0.18508192,17,52
5V_CORE01,cnv,chr2p,-0.36085973,0.08211705,17,52
5V_CORE01,cnv,chr2q,-0.07466063,0.68903016,17,52
5V_CORE01,cnv,chr3p,-0.39140271,0.0532399,17,52
5V_CORE01,cnv,chr3q,-0.2760181,0.18508192,17,52
5V_CORE01,cnv,chr4p,0.00226244,0.99444451,17,52
5V_CORE01,cnv,chr4q,-0.04977376,0.78056361,17,52
5V_CORE01,cnv,chr5p,-0.08144796,0.67625614,17,52
5V_CORE01,cnv,chr5q,0.23529412,0.24898108,17,52
5V_CORE01,cnv,chr6p,0.08597285,0.66987029,17,52
5V_CORE01,cnv,chr6q,0.21493213,0.27942295,17,52
5V_CORE01,cnv,chr7p,-0.51809955,0.01084223,17,52
5V_CORE01,cnv,chr7q,-0.50904977,0.01084223,17,52
5V_CORE01,cnv,chr8p,0.10746606,0.58433333,17,52
5V_CORE01,cnv,chr8q,-0.30316742,0.16251652,17,52
5V_CORE01,cnv,chr9p,0.30316742,0.16251652,17,52
5V_CORE01,cnv,chr9q,0.27828054,0.18508192,17,52
5V_CORE01,cnv,chr10p,-0.11312217,0.57239247,17,52
5V_CORE01,cnv,chr10q,0.15384615,0.42973735,17,52
5V_CORE01,cnv,chr11p,-0.28733032,0.18231519,17,52
5V_CORE01,cnv,chr11q,-0.23076923,0.24898108,17,52
5V_CORE01,cnv,chr12p,-0.66968326,0.00189679,17,52
5V_CORE01,cnv,chr12q,-0.57692308,0.00678274,17,52
5V_CORE01,cnv,chr13p,0.0,,17,52
5V_CORE01,cnv,chr13q,-0.18325792,0.35699435,17,52
5V_CORE01,cnv,chr14p,0.0,,17,52
5V_CORE01,cnv,chr14q,0.25791855,0.22339764,17,52
5V_CORE01,cnv,chr15p,0.0,,17,52
5V_CORE01,cnv,chr15q,-0.18552036,0.35699435,17,52
5V_CORE01,cnv,chr16p,-0.50904977,0.01084223,17,52
5V_CORE01,cnv,chr16q,-0.41402715,0.04917805,17,52
5V_CORE01,cnv,chr17p,-0.17307692,0.3839049,17,52
5V_CORE01,cnv,chr17q,-0.25226244,0.2278674,17,52
5V_CORE01,cnv,chr18p,0.22171946,0.26725654,17,52
5V_CORE01,cnv,chr18q,0.19457014,0.33693188,17,52
5V_CORE01,cnv,chr19p,-0.07239819,0.68903016,17,52
5V_CORE01,cnv,chr19q,-0.23303167,0.24898108,17,52
5V_CORE01,cnv,chr20p,-0.46832579,0.0219502,17,52
5V_CORE01,cnv,chr20q,-0.57466063,0.00678274,17,52
5V_CORE01,cnv,chr21p,0.0,,17,52
5V_CORE01,cnv,chr21q,-0.15271493,0.42973735,17,52
5V_CORE01,cnv,chr22p,0.0,,17,52
5V_CORE01,cnv,chr22q,-0.25,0.2278674,17,52
5V_CORE01,cnv,locus::VHL,-0.41855204,0.04917805,17,52
5V_CORE01,cnv,locus::SETD2,-0.40045249,0.05084583,17,52
5V_CORE01,cnv,locus::PBRM1,-0.39819005,0.05084583,17,52
5V_CORE01,cnv,locus::BAP1,-0.39819005,0.05084583,17,52
5V_CORE01,cnv,locus::JAK2,0.29638009,0.16945797,17,52
5V_CORE01,cnv,locus::CDKN2A,0.31900452,0.14526439,17,52
5V_CORE01,cnv,locus::PTEN,0.12782805,0.52045027,17,52
5V_CORE01,cnv,fga,-0.5158371,0.01084223,17,52
5V_CORE01,cnv,gain_burden,-0.23755656,0.24898108,17,52
5V_CORE01,cnv,loss_burden,-0.50904977,0.01084223,17,52
5V_CORE01,cnv,chr1p::loss,-0.037330316742081454,1.0,17,52
5V_CORE01,cnv,chr1p::gain,0.0,1.0,17,52
5V_CORE01,cnv,chr1q::loss,-0.057692307692307696,1.0,17,52
5V_CORE01,cnv,chr1q::gain,-0.09615384615384616,1.0,17,52
5V_CORE01,cnv,chr2p::loss,-0.038461538461538464,1.0,17,52
5V_CORE01,cnv,chr2p::gain,-0.07692307692307693,1.0,17,52
5V_CORE01,cnv,chr2q::loss,-0.038461538461538464,1.0,17,52
5V_CORE01,cnv,chr2q::gain,-0.057692307692307696,1.0,17,52
5V_CORE01,cnv,chr3p::loss,0.22963800904977372,0.92526027,17,52
5V_CORE01,cnv,chr3p::gain,-0.038461538461538464,1.0,17,52
5V_CORE01,cnv,chr3q::loss,0.11990950226244343,1.0,17,52
5V_CORE01,cnv,chr3q::gain,-0.057692307692307696,1.0,17,52
5V_CORE01,cnv,chr4p::loss,-0.07692307692307693,1.0,17,52
5V_CORE01,cnv,chr4p::gain,-0.038461538461538464,1.0,17,52
5V_CORE01,cnv,chr4q::loss,-0.057692307692307696,1.0,17,52
5V_CORE01,cnv,chr4q::gain,-0.038461538461538464,1.0,17,52
5V_CORE01,cnv,chr5p::loss,0.0,1.0,17,52
5V_CORE01,cnv,chr5p::gain,0.12217194570135748,1.0,17,52
5V_CORE01,cnv,chr5q::loss,-0.019230769230769232,1.0,17,52
5V_CORE01,cnv,chr5q::gain,0.24208144796380093,0.92526027,17,52
5V_CORE01,cnv,chr6p::loss,-0.15384615384615385,1.0,17,52
5V_CORE01,cnv,chr6p::gain,0.0,1.0,17,52
5V_CORE01,cnv,chr6q::loss,-0.21153846153846154,0.73619864,17,52
5V_CORE01,cnv,chr6q::gain,0.0,1.0,17,52
5V_CORE01,cnv,chr7p::loss,0.0,1.0,17,52
5V_CORE01,cnv,chr7p::gain,-0.15271493212669685,1.0,17,52
5V_CORE01,cnv,chr7q::loss,0.0,1.0,17,52
5V_CORE01,cnv,chr7q::gain,-0.17194570135746606,1.0,17,52
5V_CORE01,cnv,chr8p::loss,-0.17081447963800903,1.0,17,52
5V_CORE01,cnv,chr8p::gain,-0.038461538461538464,1.0,17,52
5V_CORE01,cnv,chr8q::loss,-0.0757918552036199,1.0,17,52
5V_CORE01,cnv,chr8q::gain,-0.09615384615384616,1.0,17,52
5V_CORE01,cnv,chr9p::loss,-0.2692307692307692,0.38473737,17,52
5V_CORE01,cnv,chr9p::gain,-0.019230769230769232,1.0,17,52
5V_CORE01,cnv,chr9q::loss,-0.2692307692307692,0.38473737,17,52
5V_CORE01,cnv,chr9q::gain,-0.038461538461538464,1.0,17,52
5V_CORE01,cnv,chr10p::loss,-0.09615384615384616,1.0,17,52
5V_CORE01,cnv,chr10p::gain,0.0,1.0,17,52
5V_CORE01,cnv,chr10q::loss,-0.1346153846153846,1.0,17,52
5V_CORE01,cnv,chr10q::gain,0.0,1.0,17,52
5V_CORE01,cnv,chr11p::loss,0.0,1.0,17,52
5V_CORE01,cnv,chr11p::gain,-0.038461538461538464,1.0,17,52
5V_CORE01,cnv,chr11q::loss,0.0,1.0,17,52
5V_CORE01,cnv,chr11q::gain,-0.038461538461538464,1.0,17,52
5V_CORE01,cnv,chr12p::loss,0.0,1.0,17,52
5V_CORE01,cnv,chr12p::gain,-0.17307692307692307,0.92526027,17,52
5V_CORE01,cnv,chr12q::loss,0.0,1.0,17,52
5V_CORE01,cnv,chr12q::gain,-0.09502262443438915,1.0,17,52
5V_CORE01,cnv,chr13p::loss,0.0,1.0,17,52
5V_CORE01,cnv,chr13p::gain,0.0,1.0,17,52
5V_CORE01,cnv,chr13q::loss,-0.018099547511312222,1.0,17,52
5V_CORE01,cnv,chr13q::gain,0.0,1.0,17,52
5V_CORE01,cnv,chr14p::loss,0.0,1.0,17,52
5V_CORE01,cnv,chr14p::gain,0.0,1.0,17,52
5V_CORE01,cnv,chr14q::loss,-0.3427601809954751,0.45987108,17,52
5V_CORE01,cnv,chr14q::gain,-0.038461538461538464,1.0,17,52
5V_CORE01,cnv,chr15p::loss,0.0,1.0,17,52
5V_CORE01,cnv,chr15p::gain,0.0,1.0,17,52
5V_CORE01,cnv,chr15q::loss,-0.019230769230769232,1.0,17,52
5V_CORE01,cnv,chr15q::gain,-0.038461538461538464,1.0,17,52
5V_CORE01,cnv,chr16p::loss,-0.019230769230769232,1.0,17,52
5V_CORE01,cnv,chr16p::gain,-0.09615384615384616,1.0,17,52
5V_CORE01,cnv,chr16q::loss,-0.019230769230769232,1.0,17,52
5V_CORE01,cnv,chr16q::gain,-0.11538461538461539,1.0,17,52
5V_CORE01,cnv,chr17p::loss,-0.057692307692307696,1.0,17,52
5V_CORE01,cnv,chr17p::gain,0.0,1.0,17,52
5V_CORE01,cnv,chr17q::loss,-0.038461538461538464,1.0,17,52
5V_CORE01,cnv,chr17q::gain,-0.019230769230769232,1.0,17,52
5V_CORE01,cnv,chr18p::loss,-0.15384615384615385,1.0,17,52
5V_CORE01,cnv,chr18p::gain,-0.019230769230769232,1.0,17,52
5V_CORE01,cnv,chr18q::loss,-0.15384615384615385,1.0,17,52
5V_CORE01,cnv,chr18q::gain,-0.057692307692307696,1.0,17,52
5V_CORE01,cnv,chr19p::loss,0.0,1.0,17,52
5V_CORE01,cnv,chr19p::gain,-0.019230769230769232,1.0,17,52
5V_CORE01,cnv,chr19q::loss,0.0,1.0,17,52
5V_CORE01,cnv,chr19q::gain,-0.038461538461538464,1.0,17,52
5V_CORE01,cnv,chr20p::loss,0.03959276018099547,1.0,17,52
5V_CORE01,cnv,chr20p::gain,-0.15384615384615385,1.0,17,52
5V_CORE01,cnv,chr20q::loss,0.0,1.0,17,52
5V_CORE01,cnv,chr20q::gain,-0.19230769230769232,0.73619864,17,52
5V_CORE01,cnv,chr21p::loss,0.0,1.0,17,52
5V_CORE01,cnv,chr21p::gain,0.0,1.0,17,52
5V_CORE01,cnv,chr21q::loss,-0.09615384615384616,1.0,17,52
5V_CORE01,cnv,chr21q::gain,-0.07692307692307693,1.0,17,52
5V_CORE01,cnv,chr22p::loss,0.0,1.0,17,52
5V_CORE01,cnv,chr22p::gain,0.0,1.0,17,52
5V_CORE01,cnv,chr22q::loss,-0.057692307692307696,1.0,17,52
5V_CORE01,cnv,chr22q::gain,-0.057692307692307696,1.0,17,52
5V_CORE01,cnv,locus::VHL::loss,0.171945701357466,1.0,17,52
5V_CORE01,cnv,locus::VHL::gain,-0.057692307692307696,1.0,17,52
5V_CORE01,cnv,locus::SETD2::loss,0.13348416289592757,1.0,17,52
5V_CORE01,cnv,locus::SETD2::gain,-0.038461538461538464,1.0,17,52
5V_CORE01,cnv,locus::PBRM1::loss,0.13348416289592757,1.0,17,52
5V_CORE01,cnv,locus::PBRM1::gain,-0.038461538461538464,1.0,17,52
5V_CORE01,cnv,locus::BAP1::loss,0.13348416289592757,1.0,17,52
5V_CORE01,cnv,locus::BAP1::gain,-0.038461538461538464,1.0,17,52
5V_CORE01,cnv,locus::JAK2::loss,-0.28846153846153844,0.38473737,17,52
5V_CORE01,cnv,locus::JAK2::gain,0.02036199095022624,1.0,17,52
5V_CORE01,cnv,locus::CDKN2A::loss,-0.34615384615384615,0.34981104,17,52
5V_CORE01,cnv,locus::CDKN2A::gain,0.0,1.0,17,52
5V_CORE01,cnv,locus::PTEN::loss,-0.21153846153846154,0.73619864,17,52
5V_CORE01,cnv,locus::PTEN::gain,0.0,1.0,17,52
5V_CORE02,ct,log-sigma-1-0-mm-3D_firstorder_10Percentile,0.46683179,0.23583974,14,55
5V_CORE02,ct,log-sigma-1-0-mm-3D_firstorder_90Percentile,-0.54411346,0.24732353,14,55
5V_CORE02,ct,log-sigma-1-0-mm-3D_firstorder_Energy,-0.43290234,0.1218638,14,55
5V_CORE02,ct,log-sigma-1-0-mm-3D_firstorder_Entropy,-0.61009461,0.16163602,14,55
5V_CORE02,ct,log-sigma-1-0-mm-3D_firstorder_InterquartileRange,-0.46958237,0.25126013,14,55
5V_CORE02,ct,log-sigma-1-0-mm-3D_firstorder_Kurtosis,0.16531064,0.9244372,14,55
